Date,Year,Season,Slough,Site,Habitat,Method,Species,ID,Length (mm),Wet mass (g),Sex,Stomach Kept,Comments,Entered By,Checked By,Processed,-80 Freezer,Freeze Drier,Dried,Crushed,Isotope,Decarb
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL09,43.66,2.179,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL10,37.9,1.595,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL11,37.28,1.505,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL12,34.97,1.145,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL13,31.93,0.821,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL14,30.29,0.747,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL15,28.52,0.661,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,POELAT,PL16,21.66,0.29,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,LEPMAR,LMr14,29.89,0.876,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,LEPMAR,LMr15,29.19,0.809,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,HEMLET,HM06,52.95,4.544,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,NOTVIR,NV06,44.86,3.211,,N,TL: 89.78mm,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,LUCGOO,LG659,24.11,0.273,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,LUCGOO,LG660,21.63,0.232,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,FUNCHR,FC78,45.28,1.876,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,FUNCHR,FC79,36.54,0.916,,N,PARASITE,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,M-NP,DF,JORFLO,JF36,26.72,0.633,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,HEMLET,HM07,61.33,8.853,,N,"CUP SAID ""B"" FOR HABITAT",SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,HEMLET,HM08,50.26,4.993,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,FUNCHR,FC80,44.24,1.802,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,RANATP,RT06,31.55,7.595,,N,TL: 81.88mm,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,ENNGLO,EG28,36.84,1.845,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,ENNGLO,EG29,36.47,1.762,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,ENNGLO,EG30,30.35,1.027,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,CATB,POND,DF,LEPMAR,LMr16,36.62,1.285,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,M-NP,DF,FUNCHR,FC81,46.74,2.243,,N,"CUP SAID ""B"" FOR HABITAT",MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,HEMLET,HM09,48.74,4.231,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,HEMLET,HM10,36.95,1.768,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,ENNGLO,EG31,33.48,1.148,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,ENNGLO,EG32,29.64,0.884,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,GAMHOL,GH469,24.29,0.26,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,CATB,POND,DF,GAMHOL,GH470,22.49,0.249,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,CATB,POND,DF,POELAT,PL17,31.6,0.876,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,FUNCON,FCo05,31.74,0.901,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,LEPMAR,LMr17,33.79,1.282,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,POND,DF,ACRIPT,AT02,25.37,2.466,,N,TL:60.06mm,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,LEPMAR,LMr18,51.9,4.657,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,ENNGLO,EG33,32.81,1.348,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG661,22.11,0.228,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG662,20.64,0.159,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG663,20.68,0.177,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG664,19.34,0.139,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG665,18.14,0.13,2,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG666,14.9,0.068,3,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG667,13.56,0.054,3,N,,MS,SS,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,M-NP,DF,NOTVIR,NV07,36.67,2.288,,N,TL:90.49mm,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,M-NP,DF,POELAT,PL18,31.49,0.879,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,B,DF,POELAT,PL19,40.69,1.795,2,N,"CUP SAID ""B"" FOR HABITAT",MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,B,DF,POELAT,PL20,37.74,1.424,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,B,DF,POELAT,PL21,37.89,1.569,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,B,DF,ENNGLO,EG34,32.19,1.139,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL22,44.28,2.326,2,N,"CUP SAID ""B"" FOR HABITAT",MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL23,43.43,2.457,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL24,40.62,1.832,1,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL25,37.31,1.428,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL26,37.45,1.444,1,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL27,35.82,1.209,2,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,POELAT,PL28,32.08,0.842,1,N,,MS,SS,Y,Y,Y,Y,Y,N,N
12/18/2018,2018,WET,SRS,LJB,B,DF,LEPMAR,LMr19,31.81,0.907,,N,,MS,SS,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,SIRLAC,SL10,254.78,32.002,,N,10 PALPAL IN FREEZER,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCHR,FC82,55.88,2.888,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCHR,FC83,36.01,0.984,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCHR,FC84,40.6,1.158,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCHR,FC85,32.95,0.727,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCHR,FC86,38.3,1.082,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCHR,FC87,35.11,0.892,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCON,FCo06,42.15,1.289,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCON,FCo07,31.51,0.557,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,FUNCON,FCo08,27.85,0.326,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,ENNGLO,EG35,32.19,1.384,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,LUCGOO,LG668,21.59,0.199,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,CATB,MARSH,DF,LUCGOO,LG669,22.14,0.211,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,LUCGOO,LG670,21.29,0.178,1,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,LUCGOO,LG671,20.48,0.147,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,LUCGOO,LG672,20.97,0.158,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,JORFLO,JF37,34.26,1.197,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,JORFLO,JF38,26.78,0.757,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,JORFLO,JF39,17.71,0.185,3,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,GAMHOL,GH471,25.12,0.27,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,CATB,MARSH,DF,GAMHOL,GH472,20.39,0.172,2,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,MONALB,MA02,365.33,51.944,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,ENNGLO,EG36,28.96,0.892,,N,,SS,VG,Y,Y,Y,Y,Y,N,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG673,27.05,0.313,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG674,26.04,0.266,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG675,23.12,0.179,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG676,21.89,0.154,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG677,21.01,0.133,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG678,21.44,0.144,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG679,19.75,0.102,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG680,19.78,0.111,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG681,17.6,0.072,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG682,18.75,0.098,2,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG683,17.82,0.087,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG684,18.29,0.089,1,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018,WET,SRS,LJB,MARSH,DF,LUCGOO,LG685,17.36,0.074,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
,2018, WET,SRS,LJB,MARSH,DF,LUCGOO,LG686,16.82,0.052,3,N,,SS,VG,Y,Y,Y,Y,Y,Y,N
11/7/2018,2018,WET,TSL,MD-B,,EFISH,MICSAL,MC21,324,700,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/6/2018,2018,WET,SRS,AH-RC,,EFISH,LEPPLA,LP25,430,500,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/7/2018,2018,WET,SRS,AH-RC,,EFISH,MICSAL,MC22,249,350,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/8/2018,2018,WET,SRS,AH-RC,,EFISH,MICSAL,MC23,230,400,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/9/2018,2018,WET,SRS,AH-RC,,EFISH,MICSAL,MC24,220,230,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/15/2018,2018,WET,SRS,BJB-AH,,EFISH,LEPPLA,LP26,390,340,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/6/2018,2018,WET,SRS,AH-8C,POND,EFISH,LEPPLA,LP27,463,700,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/6/2018,2018,WET,SRS,AH-A6,POND,EFISH,LEPPLA,LP28,490,750,,Y,Eggs in 2 vials,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL29,41.79,1.983,2,Y,"18 GH, 3PP IN FREEZER",MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL30,40.41,1.862,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL31,35.07,1.114,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL32,34.48,1.116,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL33,34.9,1.003,1,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL34,29.01,0.757,1,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL35,36.02,1.295,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL36,31.5,0.928,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL37,28.05,0.63,1,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL38,27.51,0.583,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL39,27.12,0.566,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL40,27.99,0.615,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL41,26.77,0.539,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,POELAT,PL42,26.11,0.52,2,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,FUNCHR,FC88,36.9,1.062,,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH473,22.87,0.206,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH474,17.86,0.086,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH475,18.53,0.111,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH476,16.94,0.098,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH477,15.89,0.075,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH478,14.24,0.047,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH479,20.11,0.137,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH480,18.1,0.126,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH481,16.43,0.079,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH482,17.09,0.091,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH483,16.01,0.069,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH484,16.16,0.076,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH485,17.41,0.087,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH486,15.15,0.062,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH487,15.67,0.061,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH488,15.45,0.054,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH489,16.08,0.066,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH490,15.31,0.055,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH491,17.44,0.084,2,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,GAMHOL,GH492,15.07,0.059,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG687,16.21,0.079,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG688,12.34,0.046,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG689,12.92,0.047,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG690,11.6,0.039,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG691,10.84,0.026,,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG692,9.72,0.022,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG693,8.99,0.021,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG694,9.43,0.024,3,Y,,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,LUCGOO,LG695,9.72,0.025,3,Y,HEAD TORN OFF,MS,SS,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT1,HETFOR,HF176,12.32,0.051,1,Y,,MS,SS,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,GAMHOL,GH493,17.98,0.102,2,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,GAMHOL,GH494,19.37,0.145,1,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,GAMHOL,GH495,17.68,0.121,2,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,GAMHOL,GH496,13.38,0.04,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,GAMHOL,GH497,16.59,0.097,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,GAMHOL,GH498,17.38,0.106,2,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,LUCGOO,LG696,13.57,0.042,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,HETFOR,HF177,11.65,0.035,1,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,HETFOR,HF178,11.26,0.039,2,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,HETFOR,HF179,11.93,0.036,1,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,HETFOR,HF180,9.19,0.016,3,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,MARSH,FR,HETFOR,HF181,9.13,0.014,3,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
11/7/2018,2018,WET,TSL,AHMDB,,EFISH,MICSAL,MC25,240,350,,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/20/2018,2018,WET,,M. DITCH,,EFISH,MICSAL,MC26,340,1350,,Y,STOMACH IN 2 VIALS,SS,VG,Y,Y,Y,Y,Y,N,N
12/6/2018,2018,WET,SRS,7C,,EFISH,AMICAL,AC02,390,950,,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/6/2018,2018,WET,SRS,7C,,EFISH,AMICAL,AC03,440,1500,,Y,"STOMACH IN 2 VIALS, EGGS IN 3 VIALS",SS,VG,Y,Y,Y,Y,Y,N,N
11/7/2018,2018,WET,TSL,AHMDB,,EFISH,MICSAL,MC27,220,240,,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
11/7/2018,2018,WET,TSL,AHMDB,,EFISH,MICSAL,MC28,260,370,,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG697,22.14,0.191,2,Y,"18 GH, 8LG IN FREEZER",SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG698,18.76,0.097,2,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG699,15.53,0.075,3,N,STOMACH NOT RECOVERED (TOO SMALL),SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG700,12.86,0.061,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG701,13.25,0.066,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG702,12.01,0.041,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,LUCGOO,LG703,12.09,0.048,3,Y,,SS,VG,Y,Y,Y,Y,Y,Y,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT2,POELAT,PL43,27.64,0.651,2,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,POELAT,PL44,23.42,0.351,2,Y,"11 GH, 14 LG, 3 PL IN FREEZER",SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,POELAT,PL45,18.74,0.17,2,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,POELAT,PL46,19.17,0.209,2,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,POELAT,PL47,15.84,0.12,3,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,POELAT,PL48,14.39,0.105,3,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
12/13/2018,2018,WET,SRS,AHWG16,POND,TT3,HETFOR,HF182,11.37,0.032,1,Y,,SS,VG,Y,Y,Y,Y,Y,N,N
